res_hall,remaining,total,num_picks
Plantations House,0,10,44
Woolley,0,29,44
Drop to 405,0,1,44
Miller,0,20,44
Drop to 326,0,1,44
Slater Hall,0,21,44
Sears House,4,25,44
Jameson House,0,8,44
Chapin House,8,22,44
Gregorian Quad A,0,50,44
Young Orchard #10,0,13,44
New Pembroke #4,0,23,44
Barbour Hall,2,15,44
111 Brown Street,0,6,44
Mead House,0,12,44
Minden,0,57,44
Bronson House,0,7,44
Wayland House,0,20,44
Pass,29,40,44
Emery,0,17,44
Drop to 497,0,1,44
Drop to 577,0,1,44
West Andrews,1,29,44
Poland House,0,17,44
New Pembroke #1,0,16,44
Drop to 550,0,1,44
Archibald House,0,11,44
Gregorian Quad B,0,51,44
Everett House,0,4,44
Drop to 514,0,1,44
Drop to 416,0,1,44
Drop to 699,1,1,44
Barbour Hall Apartments,0,26,44
Hegeman,0,31,44
Drop to 673,1,1,44
Drop to 632,0,1,44
Grad Center D,0,18,44
Diman House,0,33,44
East Andrews,0,27,44
Marcy House,3,6,44
Drop to 527,0,1,44
Machado,0,8,44
Drop to 587,0,2,44
Drop to 594,0,1,44
Caswell Hall,0,42,44
Olney House,2,11,44
Harkness House,0,19,44
Drop to 544,0,1,44
Grad Center A,0,16,44
Goddard House,5,32,44
Morriss Hall,0,3,44
Young Orchard #4,0,14,44
Young Orchard #2,0,14,44
Hope College,0,11,44
New Pembroke #3,0,10,44
Champlin,0,5,44
No Show,6,80,44
Grad Center B,0,18,44
Grad Center C,0,18,44
Drop to 345,0,2,44
Drop to 618,0,1,44
Metcalf,0,53,44
Plantations House,0,10,44
Woolley,0,29,44
Drop to 405,0,1,44
Miller,0,20,44
Drop to 326,0,1,44
Slater Hall,0,21,44
Sears House,3,25,44
Jameson House,0,8,44
Chapin House,8,22,44
Gregorian Quad A,0,50,44
Young Orchard #10,0,13,44
New Pembroke #4,0,23,44
Barbour Hall,2,15,44
111 Brown Street,0,6,44
Mead House,0,12,44
Minden,0,57,44
Bronson House,0,7,44
Wayland House,0,20,44
Pass,29,40,44
Emery,0,17,44
Drop to 497,0,1,44
Drop to 577,0,1,44
West Andrews,1,29,44
Poland House,0,17,44
New Pembroke #1,0,16,44
Drop to 550,0,1,44
Archibald House,0,11,44
Gregorian Quad B,0,51,44
Everett House,0,4,44
Drop to 514,0,1,44
Drop to 416,0,1,44
Drop to 699,1,1,44
Barbour Hall Apartments,0,26,44
Hegeman,0,31,44
Drop to 673,1,1,44
Drop to 632,0,1,44
Grad Center D,0,18,44
Diman House,0,33,44
East Andrews,0,27,44
Marcy House,3,6,44
Drop to 527,0,1,44
Machado,0,8,44
Drop to 587,0,2,44
Drop to 594,0,1,44
Caswell Hall,0,42,45
Olney House,0,11,45
Harkness House,0,19,45
Drop to 544,0,1,45
Grad Center A,0,16,45
Goddard House,0,32,45
Morriss Hall,0,3,45
Young Orchard #4,0,14,45
Young Orchard #2,0,14,45
Hope College,0,11,45
New Pembroke #3,0,10,45
Champlin,0,5,45
No Show,6,80,45
Grad Center B,0,18,45
Grad Center C,0,18,45
Drop to 345,0,2,45
Drop to 618,0,1,45
Metcalf,0,53,45
Plantations House,0,10,45
Woolley,0,29,45
Drop to 405,0,1,45
Miller,0,20,45
Drop to 326,0,1,45
Slater Hall,0,21,45
Sears House,0,25,45
Jameson House,0,8,45
Chapin House,4,22,45
Gregorian Quad A,0,50,45
Young Orchard #10,0,13,45
New Pembroke #4,0,23,45
Barbour Hall,0,15,45
111 Brown Street,0,6,45
Mead House,0,12,45
Minden,0,57,45
Bronson House,0,7,45
Wayland House,0,20,45
Pass,25,40,45
Emery,0,17,45
Drop to 497,0,1,45
Drop to 577,0,1,45
West Andrews,1,29,45
Poland House,0,17,45
New Pembroke #1,0,16,45
Drop to 550,0,1,45
Archibald House,0,11,45
Gregorian Quad B,0,51,45
Everett House,0,4,45
Drop to 514,0,1,45
Drop to 416,0,1,45
Drop to 699,0,1,45
Barbour Hall Apartments,0,26,45
Hegeman,0,31,45
Drop to 673,0,1,45
Drop to 632,0,1,45
Grad Center D,0,18,45
Diman House,0,33,45
East Andrews,0,27,45
Marcy House,0,6,45
Drop to 527,0,1,45
Machado,0,8,45
Drop to 587,0,2,45
Drop to 594,0,1,45
Caswell Hall,0,42,46
Olney House,0,11,46
Harkness House,0,19,46
Drop to 544,0,1,46
Grad Center A,0,16,46
Goddard House,0,32,46
Morriss Hall,0,3,46
Young Orchard #4,0,14,46
Young Orchard #2,0,14,46
Hope College,0,11,46
New Pembroke #3,0,10,46
Champlin,0,5,46
No Show,5,80,46
Grad Center B,0,18,46
Grad Center C,0,18,46
Drop to 345,0,2,46
Drop to 618,0,1,46
Metcalf,0,53,46
Plantations House,0,10,46
Woolley,0,29,46
Drop to 405,0,1,46
Miller,0,20,46
Drop to 326,0,1,46
Slater Hall,0,21,46
Sears House,0,25,46
Jameson House,0,8,46
Chapin House,0,22,46
Gregorian Quad A,0,50,46
Young Orchard #10,0,13,46
New Pembroke #4,0,23,46
Barbour Hall,0,15,46
111 Brown Street,0,6,46
Mead House,0,12,46
Minden,0,57,46
Bronson House,0,7,46
Wayland House,0,20,46
Pass,13,40,46
Emery,0,17,46
Drop to 497,0,1,46
Drop to 577,0,1,46
West Andrews,0,29,46
Poland House,0,17,46
New Pembroke #1,0,16,46
Drop to 550,0,1,46
Archibald House,0,11,46
Gregorian Quad B,0,51,46
Everett House,0,4,46
Drop to 514,0,1,46
Drop to 416,0,1,46
Drop to 699,0,1,46
Barbour Hall Apartments,0,26,46
Hegeman,0,31,46
Drop to 673,0,1,46
Drop to 632,0,1,46
Grad Center D,0,18,46
Diman House,0,33,46
East Andrews,0,27,46
Marcy House,0,6,46
Drop to 527,0,1,46
Machado,0,8,46
Drop to 587,0,2,46
Drop to 594,0,1,46
Caswell Hall,0,42,47
Olney House,0,11,47
Harkness House,0,19,47
Drop to 544,0,1,47
Grad Center A,0,16,47
Goddard House,0,32,47
Morriss Hall,0,3,47
Young Orchard #4,0,14,47
Young Orchard #2,0,14,47
Hope College,0,11,47
New Pembroke #3,0,10,47
Champlin,0,5,47
No Show,3,80,47
Grad Center B,0,18,47
Grad Center C,0,18,47
Drop to 345,0,2,47
Drop to 618,0,1,47
Metcalf,0,53,47
Plantations House,0,10,47
Woolley,0,29,47
Drop to 405,0,1,47
Miller,0,20,47
Drop to 326,0,1,47
Slater Hall,0,21,47
Sears House,0,25,47
Jameson House,0,8,47
Chapin House,0,22,47
Gregorian Quad A,0,50,47
Young Orchard #10,0,13,47
New Pembroke #4,0,23,47
Barbour Hall,0,15,47
111 Brown Street,0,6,47
Mead House,0,12,47
Minden,0,57,47
Bronson House,0,7,47
Wayland House,0,20,47
Pass,0,40,47
Emery,0,17,47
Drop to 497,0,1,47
Drop to 577,0,1,47
West Andrews,0,29,47
Poland House,0,17,47
New Pembroke #1,0,16,47
Drop to 550,0,1,47
Archibald House,0,11,47
Gregorian Quad B,0,51,47
Everett House,0,4,47
Drop to 514,0,1,47
Drop to 416,0,1,47
Drop to 699,0,1,47
Barbour Hall Apartments,0,26,47
Hegeman,0,31,47
Drop to 673,0,1,47
Drop to 632,0,1,47
Grad Center D,0,18,47
Diman House,0,33,47
East Andrews,0,27,47
Marcy House,0,6,47
Drop to 527,0,1,47
Machado,0,8,47
Drop to 587,0,2,47
Drop to 594,0,1,47
